age,nationality,zip_code,zip_short,occupation,product_type,industry,income_source,income_range,funds_origin,second_nationality,purpose_of_account,email_domain,pep,phone_country_unsupported,tnc_country,birth_country,tnc_like_birth,care_of_address,phone_country,phone_tnc_country,ip_tnc_country,nat_tnc_country,su_kyci_day,device_token_no,address,is_fraudster
age_53_59,ESP,24193,24,,,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,ONLINE_PURCHASES,@gmail.com,False,True,ESP       ,ESP,true,False,ESP,True,True,True,0-2,3,Navatejera-Villaquilambre,true
age_25_31,FRA,78300,78,,STANDARD,BANKING_AND_INSURANCE,SALARY,BETWEEN_10001_AND_50000_EURO,EUROPE,,PERSONAL_PROJECTS,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Poissy,true
age_25_31,FRA,57070,57,,,,,,,,,@gmx.fr,False,True,FRA       ,,true,False,FRA,True,NULL,False,12+,,Metz,true
age_32_38,DEU,92237,92,,,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,Sulzbach-Rosenberg,true
age_>60,FRA,67220,67,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,NULL,True,0-2,2,Steige,true
age_32_38,VEN,29692,29,TOURISM,STANDARD,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,EMPLOYMENT,,,,,@gmail.com,False,False,ESP       ,VEN,false,False,ESP,True,True,False,0-2,2,San Luis de Sabinillas,true
age_25_31,FRA,75014,75,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,False,0-2,,Paris,true
age_18_24,FRA,06190,06,STUDENT,,,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Roquebrune Cap Martin,true
age_18_24,FRA,02350,02,STUDENT,,,SALARY,LESS_THAN_1000_EURO,EUROPE_EU,,PERSONAL_PROJECTS,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Gizy,true
age_18_24,MAR,08005,08,STUDENT,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,MAR,false,False,ESP,True,False,False,0-2,2,Barcelona,true
age_18_24,PRT,06200,06,FREELANCER,STANDARD,,INHERITANCE,,,,SALARY_OR_PENSION,@gmail.com,False,False,FRA       ,PRT,false,False,FRA,True,True,False,0-2,1,Nice,true
age_46_52,GBR,FY2 0TX,FY,,,,,,,,,@yahoo.com,False,True,GBR       ,GBR,true,False,GBR,True,True,True,0-2,,Blackpool,true
age_46_52,ESP,28912,28,EMPLOYEE,STANDARD,,,,,,,@me.com,False,False,ESP       ,,true,False,ESP,True,True,True,0-2,,Leganés,false
age_25_31,ITA,08100,08,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Nuoro,false
age_53_59,ITA,24030,24,,STANDARD,,,,,,,@libero.it,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Villa d'Adda,false
age_53_59,BRA,13044,13,ITA_SELF_EMPLOYED,STANDARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,BRA,false,False,ITA,True,True,False,0-2,,Crescentino,false
age_32_38,FRA,15220,15,,,,,,,,,@hotmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,ST MAMET LA SALVETAT,false
age_25_31,BRA,25500,25,UNEMPLOYED,STANDARD,,RENTAL_INCOME,,,,,@gmail.com,False,False,FRA       ,BRA,false,False,FRA,True,False,False,0-2,2,Morteau,false
age_39_45,GBR,B219rh,B2,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Birmingham,false
age_25_31,AUS,12043,12,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,True,DEU,True,True,False,3-5,,Berlin,false
age_39_45,ESP,08730,08,,STANDARD,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,1,Els Monjos,false
age_32_38,DEU,32584,32,FREELANCER,,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,SALARY_OR_PENSION,@web.de,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,Löhne,false
age_18_24,FRA,68170,68,STUDENT,,TRAVEL_AGENCIES_AND_REAL_ESTATE_AGENTS,FAMILY_SUPPORT_OR_INHERITANCE,LESS_THAN_1000_EURO,EUROPE,,SALARY_OR_PENSION,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Rixheim,false
age_25_31,NLD,3072MK,30,,STANDARD,,,,,,,@gmail.com,False,False,NLD       ,,true,False,,NULL,True,True,0-2,,Rotterdam,false
age_18_24,BRA,4425007,44,,STANDARD,,,,,,,@hotmail.com,False,False,PRT       ,BRA,false,False,PRT,True,True,False,12+,,Águas Santas,false
age_32_38,CMR,44227,44,STUDENT,,,EMPLOYMENT,,,,,@yahoo.com,False,False,DEU       ,CMR,false,False,DEU,True,NULL,False,0-2,2,Dortmund,false
age_25_31,GBR,L15 1et,L1,,,,,,,,,@icloud.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Liverpool,false
age_18_24,MAR,1050,10,,,,,,,,,@gmail.com,False,False,BEL       ,BEL,true,False,BEL,True,NULL,False,12+,,Ixelles,false
age_46_52,FRA,06110,06,,STANDARD,VEHICLE_TRADE_AND_SERVICES,CAPITAL_MARKET_INCOME,,,,,@me.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Le Cannet,false
age_18_24,ESP,11100,11,STUDENT,STANDARD,,FAMILY_INCOME,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,2,San Fernando,false
age_>60,ITA,12100,12,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,NULL,True,3-5,,Cuneo,false
age_18_24,BEL,2100,21,,STANDARD,,,,,,,@icloud.com,False,False,BEL       ,,true,False,BEL,True,True,True,0-2,,Antwerpen,false
age_39_45,IND,10119,10,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,,NULL,NULL,False,0-2,,Berlin,false
age_>60,FRA,04860,04,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,PIERREVERT,false
age_46_52,ESP,46520,46,,,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,TRAVEL_OR_RELOCATION,@hotmail.com,False,False,ESP       ,ESP,true,False,ESP,True,NULL,True,3-5,,Port de Sagunt,false
age_32_38,BRA,1081,10,,STANDARD,,,,,,,@yahoo.com,False,False,BEL       ,,true,False,BEL,True,True,False,0-2,,Koekelberg,false
age_32_38,COL,08016,08,UNEMPLOYED,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,COL,false,False,ESP,True,NULL,False,0-2,2,Barcelona,false
age_32_38,DEU,70193,70,OTHER,STANDARD,,,,,,,@mail.de,False,True,DEU       ,,true,False,COL,False,True,True,0-2,,Stuttgart,false
age_39_45,FRA,57290,57,EMPLOYEE,BLACK_CARD_MONTHLY,,,,,,,@hotmail.fr_TEMP7586,False,False,FRA       ,,true,False,,NULL,True,True,0-2,,FAMECK,false
age_25_31,TUR,45128,45,,STANDARD,,,,,,,@hotmail.com,False,False,DEU       ,TUR,false,True,DEU,True,True,False,0-2,,Essen,false
age_25_31,DZA,63100,63,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,True,FRA       ,DZA,false,False,FRA,True,False,False,0-2,2,Clermont-Ferrand,true
age_53_59,ESP,38107,38,FREELANCER,STANDARD,,,,,,,@gmail.com,False,False,ESP       ,VEN,false,False,ESP,True,False,True,0-2,,Santa cruz de tenerife,true
age_53_59,ARG,24220,24,,,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,ARG,false,False,ESP,False,True,False,0-2,3,Meyrals,true
age_25_31,FRA,93200,93,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Saint-Denis,true
age_>60,POL,14-500,14,,,PUBLIC_SERVICES_AND_HOSPITALITY,INHERITANCE,,,,,@laposte.net,False,True,POL       ,POL,true,False,POL,True,False,True,0-2,2,Braniewo,true
age_18_24,FRA,63000,63,,,BANKING_AND_INSURANCE,EMPLOYMENT,,,,SALARY_OR_PENSION,@outlook.fr,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Clermont-Ferrand,true
age_25_31,FRA,27430,27,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Daubeuf,true
age_32_38,CIV,92270,92,FREELANCER,,TRAVEL_AGENCIES,,,,,,@gmail.com,False,True,FRA       ,CIV,false,False,FRA,True,True,False,0-2,1,Bois-Colombes,true
age_39_45,TUR,91100,91,,METAL_CARD_MONTHLY,,,,,,,@hotmail.com,False,False,FRA       ,,true,False,FRA,True,True,False,0-2,,Corbeil-Essonnes,true
age_46_52,SVK,95501,95,EMPLOYEE,STANDARD,,,,,,,@yahoo.com_TEMP9092,False,False,SVK       ,,true,False,,NULL,True,True,0-2,,Topoľčany,true
age_25_31,CIV,75017,75,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,CIV,false,True,FRA,True,True,False,0-2,,Paris,true
age_46_52,ESP,50280,50,,,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@hotmail.com,False,True,ESP       ,ESP,true,False,ESP,True,True,True,0-2,2,Calatorao,true
age_25_31,FRA,54270,54,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,True,FRA,True,True,True,0-2,2,Essey-les-Nancy,true
age_32_38,VNM,20357,20,,,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,VNM,false,True,DEU,True,True,False,0-2,2,Hamburg,true
age_25_31,POL,53238,53,,,,,,,,,@gmail.com,False,True,POL       ,POL,true,False,POL,True,True,True,0-2,,Wroclaw,true
age_46_52,FRA,43850,43,FREELANCER,METAL_CARD_MONTHLY,ENERGY_UTILITIES_AND_TELECOMMUNICATION,EMPLOYMENT,,,,,@petromediterranean.com,False,False,ESP       ,FRA,false,False,ESP,True,True,False,0-2,3,Cambrils,true
age_25_31,MAR,1055 AA,10,FREELANCER,BUSINESS_METAL,ARTS_JEWELRY_AND_PAWN_SHOPS,GAMBLING_WINNINGS,,,,SALARY_OR_PENSION,@icloud.com,False,False,NLD       ,NLD,true,False,NLD,True,NULL,False,0-2,2,Amsterdam,true
age_32_38,FRA,57000,57,FREELANCER,,LOGISTICS_WHOLESALE_AND_RETAIL,ASSET_SALES,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,False,True,0-2,1,Metz,true
age_18_24,FRA,49100,49,FREELANCER,,WEAPONS_PRODUCTION_OR_SALE,SALARY,LESS_THAN_1000_EURO,EUROPE,,ONLINE_PURCHASES,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,False,True,0-2,2,Angers,true
age_39_45,FRA,93300,93,,,,,,,,,@hotmail.com,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,aubervillier,true
age_18_24,GBR,IG1 4AG,IG,,STANDARD,,,,,,,@hotmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Ilford,true
age_>60,GBR,tw4 5ey,tw,,STANDARD,,,,,,,@yahoo.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,housnlow,true
age_18_24,ESP,08397,08,STUDENT,,,FAMILY_INCOME,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,True,ESP       ,ESP,true,False,ESP,True,False,True,0-2,1,Pineda de Mar,true
age_25_31,FRA,06500,06,,STANDARD,,,,,,,@outlook.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Menton,true
age_18_24,ITA,10153,10,ITA_STUDENT,STANDARD,,SALARY,,,,,@libero.it,False,False,ITA       ,KHM,false,False,ITA,True,True,True,0-2,2,Torino,true
age_25_31,NLD,5049CE,50,FREELANCER,,LOGISTICS_WHOLESALE_AND_RETAIL,RENTAL_INCOME,,,,,@gmail.com,False,True,NLD       ,NLD,true,False,NLD,True,True,True,0-2,1,tilburg,true
age_32_38,IND,31047,31,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@gmail.com,False,True,ITA       ,ITA,true,False,ITA,True,True,False,0-2,3,Ponte di Piave,true
age_18_24,DEU,82223,82,,STANDARD,,,,,,,@outlook.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,1,Eichenau,false
age_39_45,RUS,92400,92,EMPLOYEE,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,False,0-2,,Courbevoie,false
age_32_38,CRI,Lt-08247,Lt,EMPLOYEE,,,,,,,,@hotmail.com,False,True,LTU       ,,true,False,,NULL,NULL,False,12+,,Vilnius,false
age_>60,BEL,6110,61,OTHER,,,,,,,,@hotmail.com,False,False,BEL       ,,true,False,BEL,True,True,True,0-2,,Montigny-le-Tilleul,false
age_39_45,FRA,75018,75,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Paris,false
age_18_24,IND,2985-209,29,STUDENT,,,FAMILY_INCOME,,,,,@gmail.com,False,False,PRT       ,IND,false,False,PRT,True,True,False,0-2,3,pegões,false
age_18_24,FRA,37000,37,,STANDARD,,,,,,,@outlook.com,False,False,FRA       ,COG,false,False,FRA,True,True,True,0-2,1,Tours,false
age_39_45,FRA,1072 SL,10,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@yahoo.com,False,False,NLD       ,FRA,false,False,NLD,True,True,False,0-2,2,Amsterdam,false
age_32_38,FRA,75013,75,EMPLOYEE,BLACK_CARD_MONTHLY,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,,NULL,True,True,6-8,,PARIS,false
age_39_45,DEU,99326,99,EMPLOYEE,STANDARD,,,,,,,@aol.com,False,False,DEU       ,,true,False,,NULL,True,True,0-2,,Ilmtal,false
age_39_45,JOR,61203,61,,STANDARD,,,,,,,@hotmail.com,False,False,DEU       ,,true,False,DEU,True,True,False,0-2,,Reichelsheim (Wetterau),false
age_18_24,GBR,IG11,IG,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,3-5,,Barking,false
age_53_59,IRL,A67T884,A6,,,,,,,,,@gmail.com,False,False,IRL       ,IRL,true,False,IRL,True,NULL,True,12+,,Rathnew,false
age_25_31,MLI,75018,75,UNEMPLOYED,,,FAMILY_INCOME,,,,SALARY_OR_PENSION,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,False,12+,,Paris,false
age_32_38,FRA,20130,20,FREELANCER,BUSINESS_SMART,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Cargese,false
age_25_31,FRA,59163,59,,,,,,,,,@icloud.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Condé-sur-l'Escaut,false
age_32_38,GBR,TS23 3AE,TS,,,,,,,,,@hotmail.co.uk,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Billingham,false
age_39_45,SVN,1356,13,,,,,,,,,@gmail.com,False,False,SVN       ,,true,False,,NULL,NULL,True,12+,,Dobrova,false
age_18_24,AUT,45525,45,EMPLOYEE,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,,NULL,NULL,False,12+,,Hattingen,false
age_18_24,DEU,75172,75,STUDENT,STANDARD,,FAMILY_INCOME,,,,,@web.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,2,Pforzheim,false
age_>60,FRA,77450,77,EMPLOYEE,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Isles lès  villenoy,false
age_32_38,LTU,20257,20,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,False,0-2,,Hamburg,false
age_32_38,FRA,89130,89,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Moulins-sur-Ouanne,false
age_32_38,DEU,42279,42,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,True,0-2,,Wuppertal,false
age_46_52,ITA,SW16 6NB,SW,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,London,false
age_46_52,NLD,7901 HH,79,,,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@hoekstranet.eu,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,2,Hoogeveen,false
age_25_31,FRA,67480,67,,BLACK_CARD_MONTHLY,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,FAMILY_INCOME,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Roppenheim,false
age_18_24,GBR,79300,79,STUDENT,,,,,,,,@yahoo.com,False,False,FRA       ,,true,False,,NULL,NULL,False,12+,,Bressuire,false
age_>60,FRA,14000,14,FREELANCER,BUSINESS_SMART,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,False,True,0-2,2,Caen,true
age_18_24,ESP,13300,13,STUDENT,,,INHERITANCE,,,,,@hotmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,2,Valdepenas,true
age_39_45,PRT,2645130,26,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,PRT       ,PRT,true,False,PRT,True,NULL,True,0-2,3,Lisboa,true
age_18_24,FRA,75018,75,FREELANCER,,SUPPLY_DISPOSAL,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Paris,true
age_53_59,FRA,50680,50,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Saint-Georges-d'Elle,true
age_18_24,FRA,69100,69,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Villeurbanne,true
age_39_45,BRA,75019,75,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@me.com,False,True,FRA       ,,true,False,BRA,False,True,False,0-2,,Paris,true
age_18_24,FRA,74380,74,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,12+,,Cranves sales,true
age_18_24,FRA,95190,95,,SMART,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Goussainville,true
age_32_38,FRA,92000,92,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Nanterre,true
age_18_24,FRA,75020,75,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Paris,true
age_18_24,DEU,68163,68,FREELANCER,,BANKING_AND_INSURANCE,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,USA,false,False,DEU,True,True,True,0-2,2,Mannheim,true
age_32_38,FRA,49000,49,,STANDARD,,,,,,,@hotmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Angers,true
age_39_45,ITA,80141,80,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@outlook.com,False,True,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Napoli,true
age_25_31,NGA,76829,76,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,False,0-2,,Landau,true
age_18_24,GRC,26169,26,FREELANCER,,ARCHITECTURAL_OFFICE,,,,,,@gmail.com,False,True,GRC       ,,true,False,DEU,False,False,False,0-2,,Friesoythe,true
age_53_59,ITA,35010,35,,,,,,,,,@gmail.com,False,True,ITA       ,,true,False,ITA,True,True,False,0-2,,Ronchi di Campanile,true
age_>60,FRA,40560,40,PENSIONER,METAL_CARD_MONTHLY,,,,,,,@yahoo.fr,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Vielle-Saint-Girons,true
age_46_52,NGA,59821,59,FREELANCER,,LEGAL_TAX_AUDIT_AND_ACCOUNTING_SERVICES,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,NGA,false,False,DEU,True,True,False,0-2,2,Arnsberg,true
age_25_31,FRA,94440,94,FREELANCER,BUSINESS_CARD,CONSTRUCTION,,,,,,@outlook.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Villecresnes,true
age_>60,DEU,23812,23,PENSIONER,FLEX_ACCOUNT_MONTHLY,,PENSION,,,,,@gmail.com,False,False,DEU       ,TUN,false,False,DEU,True,True,True,0-2,1,Wahlstedt,true
age_18_24,NOR,4812,48,STUDENT,STANDARD,,GAMBLING_WINNINGS,,,,,@gmail.com,False,False,NOR       ,NOR,true,False,NOR,True,True,True,0-2,1,Kongshavn,true
age_18_24,FRA,75010,75,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,true
age_18_24,FRA,93700,93,STUDENT,,BANKING_AND_INSURANCE,SALARY,BETWEEN_1001_AND_2500_EURO,EUROPE,,PERSONAL_PROJECTS,@yahoo.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Drancy,true
age_32_38,POL,02-820,02,FREELANCER,BUSINESS_SMART,ARTS_JEWELRY_AND_PAWN_SHOPS,FAMILY_INCOME,,,,ONLINE_PURCHASES,@gmail.com,False,True,POL       ,POL,true,False,POL,True,True,True,0-2,1,Warszawa,true
age_18_24,ESP,33939,33,FREELANCER,BUSINESS_CARD,,CAPITAL_MARKET_INCOME,,,,,@gmail.com,False,True,ESP       ,ESP,true,False,MLT,False,True,True,0-2,1,Langreo,true
age_53_59,ITA,28040,28,FREELANCER,BUSINESS_CARD,CONSTRUCTION,,,,,,@live.it,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Borgoticino italia,true
age_53_59,ITA,39057,39,EMPLOYEE,BLACK_CARD_MONTHLY,,,,,,,@gmail.com_TEMP6552,False,False,ITA       ,,true,False,,NULL,True,True,0-2,,Appiano,false
age_>60,ITA,00040,00,ITA_RETIRED,,,PENSION,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Ardea,false
age_18_24,FRA,06340,06,,,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,La Trinité,false
age_>60,DZA,93150,93,,,,,,,,,@gmail.com,False,False,FRA       ,DZA,false,False,FRA,True,True,False,0-2,,Le Blanc-Mesnil,false
age_32_38,CMR,48250,48,STUDENT,,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,GRANTS,,,,,@gmail.com,False,False,FRA       ,CMR,false,False,FRA,True,NULL,False,12+,,Pari,false
age_53_59,GBR,SS8 8JZ,SS,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Canvey Island,false
age_39_45,NLD,3055 RD,30,FREELANCER,,HEALTHCARE,,,,,,@gmail.com,False,False,NLD       ,IDN,false,False,NLD,True,NULL,True,12+,,Rotterdam,false
age_53_59,DEU,64372,64,FREELANCER,BUSINESS_CARD,RETAIL_TRADE,,,,,,@outlook.de,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Ober-Ramstadt,false
age_18_24,FRA,53100,53,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Mayenne,false
age_18_24,ESP,17033,17,FREELANCER,STANDARD,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,,@gmail.com,False,False,DEU       ,ESP,false,False,ESP,False,True,False,0-2,2,Neubrandenburg,false
age_39_45,DEU,04220,04,FREELANCER,,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,PERSONAL_PROJECTS,@live.de,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,Leipzig,false
age_18_24,ITA,20153,20,,STANDARD,,,,,,,@outlook.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Milano,false
age_53_59,FRA,30340,30,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,LES PLANS,false
age_25_31,FRA,59300,59,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Valenciennes,false
age_18_24,RUS,09125,09,,STANDARD,,,,,,,@icloud.com,False,False,DEU       ,RUS,false,False,DEU,True,True,False,0-2,,Chemnitz,false
age_25_31,ITA,40121,40,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Bologna,false
age_32_38,DEU,73054,73,,FLEX_ACCOUNT_MONTHLY,,,,,,,@gmx.de,False,False,DEU       ,,true,False,DEU,True,True,True,12+,1,Eislingen,false
age_18_24,FRA,33000,33,,STANDARD,,,,,,,@orange.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Bordeaux,false
age_32_38,GBR,WC2N 5DU,WC,,,,,,,,,@gmail.com,False,True,GBR       ,GBR,true,False,GBR,True,NULL,False,12+,,London,false
age_32_38,DEU,10439,10,FREELANCER,BUSINESS_CARD,MANAGEMENT_CONSULTANCY,EMPLOYMENT,,,,,@posteo.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,2,Berlin,false
age_18_24,ITA,81030,81,,,,,,,,,@live.it,False,False,ITA       ,,true,False,ITA,True,NULL,True,12+,,Frignano,false
age_32_38,ITA,60019,60,ITA_SELF_EMPLOYED,STANDARD,,SALARY,,,,,@ymail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,3,senigallia,false
age_32_38,ESP,46136,46,FREELANCER,BUSINESS_CARD,CONSTRUCTION,EMPLOYMENT,,,,TRAVEL_OR_RELOCATION,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,1,MUSEROS,false
age_46_52,FRA,35360,35,,STANDARD,,,,,,,@wanadoo.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Saint-M'hervon,false
age_32_38,CMR,93120,93,FREELANCER,,TRANSPORT,,,,,,@hotmail.es,False,False,FRA       ,CMR,false,False,FRA,True,NULL,False,12+,,La Courneuve,false
age_39_45,IND,2500,25,,STANDARD,,,,,,,@gmx.at,False,False,AUT       ,AUT,true,False,AUT,True,True,False,0-2,2,Baden,false
age_25_31,FRA,95800,95,,STANDARD,,,,,,,@yahoo.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Cergy,false
age_25_31,DE,10435,10,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Berlin,false
age_25_31,FRA,69003,69,,METAL_CARD_MONTHLY,,,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,CHE,False,True,True,0-2,,Lyon,false
age_18_24,MAR,28759,28,STUDENT,,,FAMILY_INCOME,,,,,@gmail.com,False,False,DEU       ,MAR,false,False,DEU,True,NULL,False,12+,,Bremen,false
