age,nationality,name_email,zip_code,zip_short,occupation,product_type,industry,income_source,income_range,funds_origin,second_nationality,purpose_of_account,email_domain,pep,phone_country_unsupported,tnc_country,birth_country,tnc_like_birth,care_of_address,phone_country,phone_tnc_country,ip_tnc_country,nat_tnc_country,su_kyci_day,device_token_no,address,is_fraudster
age_39_45,TUR,false,60100,60,,,,,,,,,@gmail.com,False,True,FRA       ,TUR,false,False,FRA,True,True,False,0-2,1,Creil,true
age_18_24,FRA,true,93500,93,FREELANCER,,MANUFACTURE_FOOD_FEED_PRODUCTS,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Pantin,true
age_32_38,NGA,true,90124,90,,,,,,,,,@yahoo.com,False,True,ITA       ,,true,False,ITA,True,False,False,0-2,,Palermo,true
age_32_38,RUS,true,60487,60,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,False,12+,,Frankfurt,true
age_18_24,FRA,false,76920,76,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Amfreville-la-Mi-Voie,true
age_53_59,FRA,false,75018,75,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,True,FRA,True,True,True,0-2,,PARIS,true
age_32_38,DZA,false,13002,13,,BUSINESS_CARD,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,DZA,false,False,FRA,True,True,False,0-2,1,Marseille,true
age_39_45,FRA,true,75019,75,FREELANCER,BUSINESS_CARD,OTHER,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,true
age_18_24,ESP,false,57500,57,FREELANCER,BUSINESS_BLACK,ARTS_JEWELRY_AND_PAWN_SHOPS,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,True,GRC       ,ESP,false,False,USA,False,NULL,False,0-2,3,Trilofo,true
age_25_31,ZAF,true,93170,93,,,,,,,,,@gmail.com,False,True,FRA       ,ZAF,false,False,FRA,True,True,False,0-2,,Bagnolet,true
age_32_38,DEU,true,57072,57,,FLEX_ACCOUNT_MONTHLY,,,,,,,@t-online.de,False,False,DEU       ,POL,false,False,DEU,True,True,True,0-2,,Siegen,true
age_25_31,DZA,true,92390,92,FREELANCER,,OTHER_MANUFACTURING_INDUSTRY,,,,,,@gmail.com,False,True,FRA       ,DZA,false,False,FRA,True,True,False,0-2,2,Villeneuve-la-Garenne,true
age_18_24,ROU,false,07800,07,FREELANCER,,AGRICULTURE,,,,,,@gmail.com,False,True,FRA       ,ROU,false,False,FRA,True,True,False,0-2,2,La Voulte-sur-Rhone,true
age_25_31,FRA,true,62300,62,FREELANCER,BUSINESS_CARD,TRADE_IN_MOTOR_VEHICLES,,,,,,@hotmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Lens,true
age_18_24,FRA,true,94110,94,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Arcueil,true
age_46_52,FRA,true,65000,65,OTHER,STANDARD,,,,,,,@hotmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Tarbes,true
age_25_31,FRA,false,93420,93,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Villepinte,true
age_18_24,FRA,false,88110,88,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Raon l étape,true
age_18_24,FRA,false,75011,75,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,true
age_46_52,DEU,true,07548,07,PENSIONER,BLACK_CARD_MONTHLY,,PENSION,,,,,@gmx.net,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,2,Gera,true
age_18_24,FRA,true,54310,54,,,,,,,,,@yahoo.com,False,True,FRA       ,CMR,false,False,FRA,True,True,True,0-2,,Homécourt,true
age_53_59,ITA,false,09092,09,ITA_SELF_EMPLOYED,,,SALARY,,,,,@yahoo.it,False,True,ITA       ,ITA,true,False,ITA,True,NULL,True,0-2,,Arborea,true
age_18_24,GBR,false,RM11,RM,,STANDARD,,,,,,,@hotmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Hornchurch,true
age_18_24,FRA,false,94190,94,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@outlook.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Villeneuve-Saint-Georges,true
age_18_24,SVK,true,83101,83,,,BANKING_AND_INSURANCE,EMPLOYMENT,,,,PERSONAL_PROJECTS,@gmail.com,False,True,SVK       ,SVK,true,False,CZE,False,False,True,0-2,1,Bratislava,true
age_>60,FRA,false,62820,62,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,libercourt,true
age_18_24,FRA,true,95310,95,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Soa,true
age_46_52,FRA,true,84140,84,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,montfavet,true
age_25_31,TR,false,60326,60,,STANDARD,,,,,,,@gmx.de,False,False,DEU       ,,true,False,DEU,True,True,False,12+,,Frankfurt am Main,true
age_18_24,POL,false,4490,44,FREELANCER,BUSINESS_CARD,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,,@gmail.com,False,True,AUT       ,POL,false,False,POL,False,False,False,0-2,3,Sankt Floroan,true
age_39_45,DEU,false,1020,10,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,False,AUT       ,,true,False,AUT,True,False,False,0-2,,Wien,true
age_46_52,ITA,true,52022,52,FREELANCER,STANDARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Cavriglia,true
age_25_31,IND,true,94400,94,FREELANCER,BUSINESS_CARD,EDUCATION_AND_TEACHING,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,False,0-2,,vitry-sur-seine,true
age_32_38,DEU,true,47829,47,FREELANCER,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,DEU,true,False,DEU,True,NULL,True,0-2,2,Krefeld,true
age_18_24,FRA,true,93220,93,UNEMPLOYED,,,FAMILY_INCOME,,,,,@gmail.com,False,True,FRA       ,CIV,false,False,FRA,True,True,True,0-2,1,Gagny,true
age_18_24,NLD,true,3034 TJ,30,STUDENT,,,EMPLOYMENT,,,,TRAVEL_OR_RELOCATION,@gmail.com,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,1,Rotterdam,true
age_18_24,PER,false,20132,20,ITA_STUDENT,,,SALARY,,,,SAVINGS,@gmail.com,False,True,ITA       ,PER,false,False,ITA,True,True,False,12+,3,Milano,true
age_32_38,FRA,true,75116,75,CEO,METAL_CARD_MONTHLY,,,,,,,@wieczorek.ca,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,PARIS,true
age_>60,GBR,true,M33 5LX,M3,,,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Sale,true
age_18_24,FRA,true,78000,78,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Versailles,true
age_>60,PRT,false,4610-182,46,,STANDARD,,,,,,,@gmail.com,False,False,PRT       ,PRT,true,False,PRT,True,True,True,0-2,,Felgueiras,true
age_18_24,BEL,true,8583,85,STUDENT,STANDARD,,GAMBLING_WINNINGS,,,,,@gmail.com,False,False,AUT       ,BEL,false,False,BEL,False,False,False,0-2,1,Modriach,true
age_32_38,TUR,true,93300,93,,,CONSTRUCTION,INHERITANCE,,,,,@gmail.com,False,True,FRA       ,TUR,false,False,FRA,True,True,False,0-2,2,Aubervilliers,true
age_32_38,FRA,false,93160,93,FREELANCER,,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,FREELANCER_ACTIVITY,@bk.ru,False,True,FRA       ,CIV,false,False,FRA,True,False,True,0-2,1,Noisy-le-Grand,true
age_32_38,POL,false,50321,50,FREELANCER,BUSINESS_CARD,HOTEL_AND_GASTRONOMY,,,,,,@gmx.de,False,False,DEU       ,,true,False,DEU,True,True,False,0-2,,Brühl,true
age_25_31,DEU,false,72072,72,STUDENT,,,EMPLOYMENT,,,,,@icloud.com,False,True,DEU       ,POL,false,False,DEU,True,NULL,True,12+,,Tübingen,true
age_32_38,TUR,true,90459,90,,FLEX_ACCOUNT_MONTHLY,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,DEU,true,False,TUR,False,False,False,0-2,1,Nürnberg,true
age_25_31,GBR,true,HU9 4HH,HU,,STANDARD,,,,,,,@live.co.uk,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Hull,true
age_>60,SWE,true,89051,89,,STANDARD,,,,,,,@gmail.com,False,False,SWE       ,SWE,true,False,SWE,True,True,True,0-2,,Långviksmon,true
age_32_38,PHL,true,95870,95,FREELANCER,SMART,AGRICULTURE_AND_FORESTRY,EMPLOYMENT,,,,,@yahoo.com,False,True,FRA       ,PHL,false,False,PHL,False,False,False,0-2,2,Bezons,true
age_39_45,COG,false,44300,44,,,TRAVEL_AGENCIES_AND_REAL_ESTATE_AGENTS,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,COG,false,False,FRA,True,NULL,False,12+,,Nantes,true
age_18_24,ITA,false,71121,71,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Foggia,true
age_25_31,DZA,true,03011,03,UNEMPLOYED,STANDARD,,,,,,,@gmail.com,False,True,ESP       ,DZA,false,False,DZA,False,False,False,0-2,,Alicante,true
age_25_31,ITA,false,80010,80,ITA_EMPLOYEE_PRIVATE_SECTOR,STANDARD,,SALARY,,,,,@libero.it,False,False,ITA       ,ITA,true,False,ITA,True,False,True,0-2,1,Villaricca,true
age_>60,FRA,true,32200,32,FREELANCER,,RETAIL_TRADE,,,,,,@hotmail.fr,False,True,FRA       ,,true,False,FRA,True,True,True,12+,,Escorneboeuf,true
age_25_31,FRA,true,91350,91,FREELANCER,,RETAIL_TRADE,,,,,,@hotmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Grigny,true
age_25_31,NLD,false,3028PN,30,FREELANCER,,MEDIA_TECHNOLOGY_AND_CONSULTING,FAMILY_INCOME,,,,,@icloud.com,False,True,NLD       ,NLD,true,False,UKR,False,False,True,0-2,2,Rotterdam,true
age_18_24,FRA,true,73000,73,FREELANCER,BUSINESS_CARD,EDUCATION_AND_TEACHING,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Chambery,true
age_46_52,ITA,true,67100,67,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,12+,,Abruzzo,true
age_25_31,GHA,true,42122,42,ITA_EMPLOYEE_PRIVATE_SECTOR,BLACK_CARD_MONTHLY,,SALARY,,,,,@gmail.com,False,False,ITA       ,GHA,false,False,ITA,True,False,False,0-2,,Reggio Emilia,true
age_46_52,HRV,false,75019,75,FREELANCER,,CONSTRUCTION,CAPITAL_MARKET_INCOME,,,,,@yahoo.com,False,True,FRA       ,HRV,false,False,FRA,True,True,False,0-2,2,Paris,true
age_>60,ITA,true,06083,06,FREELANCER,BUSINESS_CARD,CONSTRUCTION,,,,,,@brozzetti.it,False,False,ITA       ,,true,False,,NULL,True,True,0-2,,Bastia Umbra,true
age_18_24,ESP,true,50018,50,,STANDARD,ENERGY_UTILITIES_AND_TELECOMMUNICATION,EMPLOYMENT,,,,PERSONAL_PROJECTS,@gmail.com,False,False,ESP       ,ECU,false,False,ESP,True,True,True,0-2,1,Zaragoza,true
age_18_24,ITA,true,10149,10,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Torino,false
age_18_24,UKR,true,59430,59,UNEMPLOYED,,,PUBLIC_SUBSIDIES,,,,SALARY_OR_PENSION,@gmail.com,False,False,FRA       ,NLD,false,False,FRA,True,True,False,0-2,2,Dunkerque,false
age_39_45,ESP,false,K78V085,K7,,,BANKING_AND_INSURANCE,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,IRL       ,IRL,true,False,IRL,True,NULL,False,12+,,Lucan,false
age_32_38,SOM,false,8050,80,,,,,,,,,@gmail.com,False,False,CHE       ,,true,False,CHE,True,NULL,False,12+,,Zürich,false
age_25_31,ITA,true,40127,40,ITA_STUDENT,STANDARD,,FAMILY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Bologna,false
age_32_38,SGP,true,5632LR,56,FREELANCER,BUSINESS_CARD,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,FREELANCER_ACTIVITY,@gmail.com,False,False,NLD       ,PAK,false,False,NLD,True,NULL,False,0-2,2,Eindhoven,false
age_39_45,ITA,true,20126,20,ITA_FREELANCER,STANDARD,,EXTERNAL_TRANSFER,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,3,Milano,false
age_32_38,SYR,true,45470,45,,,,,,,,,@hotmail.com,False,False,DEU       ,SYR,false,False,DEU,True,NULL,False,12+,,Mülheim an der Ruhr,false
age_25_31,FRA,false,35700,35,,,,,,,,,@gmail.com,False,False,FRA       ,BRA,false,False,FRA,True,NULL,True,12+,,Rennes,false
age_18_24,SWE,true,12347,12,STUDENT,STANDARD,,GRANTS,,,,,@gmail.com,False,True,DEU       ,GBR,false,True,GBR,False,True,False,0-2,1,Berlin,false
age_25_31,GBR,true,N2 8JE,N2,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,False,True,0-2,,London,false
age_39_45,NGA,false,80689,80,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@yahoo.com,False,False,DEU       ,NGA,false,False,DEU,True,True,False,0-2,,München,false
age_46_52,ROU,true,ST16BN,ST,,,,,,,,,@yahoo.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Stoke on Trent,false
age_32_38,RUS,true,64289,64,STUDENT,STANDARD,,,,,,,@gmail.com,False,True,DEU       ,,true,False,RUS,False,True,False,9-11,,Darmstadt,false
age_18_24,LTU,true,12489,12,,,ARTS_JEWELRY_AND_PAWN_SHOPS,EMPLOYMENT,,,,,@yahoo.com,False,False,DEU       ,LTU,false,False,DEU,True,NULL,False,12+,,Berlin,false
age_25_31,NLD,true,9713 Px,97,STUDENT,STANDARD,,EMPLOYMENT,,,,,@hotmail.com,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,2,Groningen,false
age_39_45,IRL,true,D12R1H1,D1,,,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,IRL       ,IRL,true,False,IRL,True,NULL,True,12+,,Dublin 12,false
age_18_24,DEU,true,31157,31,FREELANCER,BUSINESS_CARD,,FAMILY_INCOME,,,,,@icloud.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,3,Sarstedt,false
age_39_45,DZA,true,13700,13,WORKER,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,False,0-2,,Marignan,false
age_25_31,DEU,true,94209,94,FREELANCER,BUSINESS_CARD,OTHER_MANUFACTURING_INDUSTRY,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Regen,false
age_32_38,GRC,true,11143,11,EMPLOYEE,,,,,,,,@outlook.com,False,False,GRC       ,,true,False,,NULL,NULL,True,12+,,Athina,false
age_39_45,FRA,true,02000,02,WORKER,,,,,,,,@icloud.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Laon,false
age_18_24,ITA,true,09072,09,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,NULL,True,0-2,,Cabras,false
age_>60,FRA,true,89520,89,PENSIONER,,,PENSION,,,,,@gmail.com,False,False,FRA       ,DZA,false,False,FRA,True,True,True,0-2,1,Saint Sauveur en Puisaye,false
age_25_31,ESP,false,08013,08,,,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,NULL,True,12+,,Barcelona,false
age_32_38,ESP,false,08014,08,,,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,NULL,True,12+,,Barcelona,false
age_18_24,FRA,true,91150,91,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Brières-les-Scellés,false
age_18_24,FRA,true,69380,69,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,CHESSY,false
age_53_59,BEL,false,3790,37,,,,,,,,,@gmail.com,False,True,BEL       ,BEL,true,False,NLD,False,False,True,0-2,,Voeren,true
age_46_52,LUX,false,3734,37,FREELANCER,BUSINESS_CARD,RETAIL_TRADE,,,,,,@gmail.com,False,True,LUX       ,,true,False,DZA,False,False,False,0-2,,Rumelange,true
age_25_31,FRA,true,77124,77,FREELANCER,BUSINESS_SMART,,GOVERNMENT_PAYMENTS,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Penchard,true
age_18_24,FRA,false,95500,95,FREELANCER,,LOGISTICS_WHOLESALE_AND_RETAIL,GRANTS,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Gonesse,true
age_25_31,SVN,true,1230,12,,STANDARD,,,,,,,@gmail.com,False,False,SVN       ,,true,False,SVN,True,True,True,0-2,,Domzale,true
age_25_31,DZA,false,03011,03,STUDENT,,,,,,,,@gmail.com,False,True,ESP       ,DZA,false,False,DZA,False,NULL,False,12+,,Alicante,true
age_32_38,RUS,false,06200,06,,BLACK_CARD_MONTHLY,,,,,,,@mail.ru,False,False,FRA       ,,true,True,FRA,True,False,False,0-2,,Nice,true
age_32_38,NLD,true,3195 TK,31,FREELANCER,STANDARD,CONSTRUCTION,EMPLOYMENT,,,,,@hotmail.com,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,2,Pernis,true
age_32_38,FRA,false,92260,92,,STANDARD,,,,,,,@icloud.com,False,False,FRA       ,,true,False,FRA,True,NULL,True,0-2,,fontenay aux roses,true
age_32_38,FRA,false,78000,78,FREELANCER,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,False,True,0-2,4+,Versailles,true
age_18_24,PRT,true,S80 2TH,S8,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,Worksop,true
age_18_24,FRA,true,75014,75,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,true
age_39_45,MAR,false,92110,92,EMPLOYEE,BLACK_CARD_MONTHLY,,,,,,,@yahoo.fr,False,False,FRA       ,,true,False,FRA,True,True,False,0-2,,Clichy,true
age_32_38,NLD,false,5651 BA,56,FREELANCER,,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,GOVERNMENT_PAYMENTS,,,,FREELANCER_ACTIVITY,@protonmail.com,False,True,NLD       ,NLD,true,False,NLD,True,True,True,6-8,2,Eindhoven,true
age_39_45,ITA,true,37136,37,FREELANCER_OTHER,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Verona,true
age_32_38,ITA,false,62000,62,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,True,FRA       ,TUN,false,False,FRA,True,False,False,0-2,1,Arras,true
age_25_31,ESP,true,34003,34,,,,,,,,,@gmail.com,False,True,ESP       ,,true,False,ESP,True,True,False,0-2,,Palencia,true
age_18_24,FRA,false,75011,75,STUDENT,BLACK_CARD_MONTHLY,,GRANTS,,,,,@gmail.com,False,False,FRA       ,MLI,false,False,FRA,True,False,True,0-2,3,Paris,true
age_25_31,FRA,false,93000,93,STUDENT,STANDARD,,,,,,,@yahoo.com_TEMP5630,False,False,FRA       ,,true,False,,NULL,True,True,0-2,,Bobigny,true
age_25_31,NGA,false,00030,00,ITA_SELF_EMPLOYED,METAL_CARD_MONTHLY,,REDEPLOYMENT_OF_SAVINGS,,,,,@gmail.com,False,False,ITA       ,NGA,false,False,ITA,True,False,False,0-2,1,Labico,true
age_18_24,FRA,true,67400,67,,,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Illkirch-Graffenstaden,true
age_39_45,CHE,true,1205,12,,STANDARD,,,,,,,@yahoo.com,False,False,CHE       ,,true,False,CHE,True,True,True,0-2,,Genève,false
age_25_31,ITA,true,82030,82,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,False,True,0-2,,Ponte,false
age_39_45,ESP,false,05002,05,SECURITY,STANDARD,,,,,,,@hotmail.com,False,False,ESP       ,,true,False,ESP,True,True,True,0-2,,Ávila,false
age_25_31,ITA,true,09048,09,ITA_EMPLOYEE_PRIVATE_SECTOR,STANDARD,,SALARY,,,,,@live.it,False,True,ITA       ,ITA,true,False,GBR,False,True,True,0-2,,Sinnai,false
age_32_38,MAR,false,59720,59,,,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,NULL,False,12+,,Louvroil,false
age_18_24,ITA,true,80142,80,ITA_ENTREPRENEUR,,,SALARY,,,,,@libero.it,False,True,ITA       ,ITA,true,False,ITA,True,NULL,False,12+,,Napoli,false
age_18_24,GBR,false,NR30 3JA,NR,,,,,,,,,@hotmail.com,False,True,GBR       ,PRT,false,False,GBR,True,NULL,False,12+,,Great Yarmouth,false
age_25_31,BEL,true,1030,10,,STANDARD,,,,,,,@gmail.com,False,False,BEL       ,BEL,true,False,BEL,True,True,True,0-2,1,Schaerbeek,false
age_46_52,GBR,true,CM6 1RT,CM,,,,,,,,,@wingedbee.co.uk,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,Dunmow,false
age_32_38,GBR,true,M22 5EU,M2,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Manchester,false
age_25_31,GRC,true,18532,18,,,,,,,,,@gmail.com,False,False,GRC       ,,true,False,GRC,True,NULL,True,12+,,Piraeus,false
age_39_45,ESP,false,45250,45,,SMART,BANKING_AND_INSURANCE,EMPLOYMENT,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,2,Anover de Tajo,false
age_32_38,ES,true,17160,17,,BUSINESS_CARD,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,NULL,True,12+,,Girona ,false
age_39_45,ESP,false,38108,38,EMPLOYEE,,,,,,,,@hotmail.com,False,False,ESP       ,,true,False,,NULL,NULL,True,12+,,Llano del moro,false
age_25_31,DEU,false,74532,74,,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,True,12+,,Eckartshausen,false
age_>60,GBR,true,BT21 0BP,BT,,,,,,,,,@yahoo.com,False,True,GBR       ,,true,False,GBR,True,NULL,False,12+,,Donaghadee Co.down,false
age_39_45,TUR,true,SW1P 4RL,SW,,STANDARD,,,,,,,@zaimas.com,False,True,GBR       ,,true,False,TUR,False,True,False,0-2,,London,false
age_39_45,FRA,true,75018,75,,STANDARD,,,,,,,@live.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,false
age_32_38,ITA,true,52100,52,ITA_EMPLOYEE_PRIVATE_SECTOR,,,REDEPLOYMENT_OF_SAVINGS,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Arezzo,false
age_39_45,BRA,false,55022,55,,,,,,,,,@hotmail.com,False,False,ITA       ,,true,False,ITA,True,False,False,0-2,,Bagni di Lucca,false
age_>60,DEU,false,64287,64,UNEMPLOYED,STANDARD,,GOVERNMENT_PAYMENTS,,,,,@aol.com,False,False,DEU       ,USA,false,False,DEU,True,True,True,0-2,3,Darmstadt,false
age_39_45,ITA,true,08100,08,FREELANCER,,CONSTRUCTION,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Nuoro,false
age_32_38,FRA,true,75005,75,EMPLOYEE,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,NULL,True,12+,,Paris,false
age_53_59,NLD,true,1111 PG,11,,STANDARD,,,,,,,@hotmail.com,False,False,NLD       ,PHL,false,False,NLD,True,True,True,0-2,,Diemen,false
age_18_24,DEU,false,85276,85,,,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,12+,,Pfaffenhofen an der Ilm,false
age_32_38,BRA,true,2840095,28,,STANDARD,,,,,,,@outlook.com,False,False,PRT       ,BRA,false,False,PRT,True,True,False,0-2,,Seixal casal do marco,false
age_53_59,DEU,false,12159,12,FREELANCER,,CONSTRUCTION,,,,,,@qubomo.de,False,False,DEU       ,,true,False,,NULL,NULL,True,12+,,Berlin,false
age_46_52,DEU,false,,,,STANDARD,,,,,,,@n26.com,False,True,DEU       ,,true,False,BRA,False,NULL,True,12+,,,false
age_53_59,DEU,true,2504,25,,STANDARD,,,,,,,@live.de,False,False,CHE       ,,true,False,CHE,True,True,False,0-2,,Biel,false
age_18_24,PER,true,28380,28,TOURISM,,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,True,False,12+,1,Madrid,false
age_53_59,NLD,true,9520,95,,STANDARD,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,PERSONAL_PROJECTS,@hotmail.com,False,False,AUT       ,NLD,false,False,NLD,False,True,False,0-2,1,Treffen am Ossiachersee,false
age_25_31,ITA,true,44011,44,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Campotto (Frazione di Argenta),false
age_25_31,FRA,true,64200,64,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,3-5,,Biarritz,false
age_32_38,DEU,true,76227,76,,,,,,,,,@web.de,False,False,DEU       ,,true,False,,NULL,NULL,True,12+,,Karlsruhe,false
age_39_45,DEU,true,3100,31,,STANDARD,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,,@dormakaba.com,False,False,AUT       ,DEU,false,False,AUT,True,True,False,0-2,1,Sankt Pölten,false
age_32_38,PAK,true,10781,10,,,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,DEU       ,PAK,false,False,DEU,True,NULL,False,12+,,Berlin,false
age_25_31,SVN,true,1210,12,,STANDARD,,,,,,,@gmail.com,False,False,SVN       ,SVN,true,False,SVN,True,True,True,0-2,,Ljubljana - Sentvid,false
age_25_31,FRA,true,38200,38,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Villette de vienne,false
age_18_24,FRA,true,62210,62,UNEMPLOYED,,,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Avion,false
age_25_31,CHN,false,65375,65,,STANDARD,,,,,,,@163.com,False,False,DEU       ,,true,False,DEU,True,True,False,0-2,,Oestrich-Winkel,false
